,stimuli,is_train,pitch,tone,time,cluster,label,rle_label,phoneme,label_all,speaker
5,ets-L_-1.wav,False,121.43716611793494,-0.05799261406536482,5,0,L,L1,ets,L_,1.wav
6,ets-L_-1.wav,False,119.07906743822802,-0.22773381946158094,6,0,L,L1,ets,L_,1.wav
7,ets-L_-1.wav,False,,,7,0,L,L1,ets,L_,1.wav
8,ets-L_-1.wav,False,,,8,0,L,L1,ets,L_,1.wav
9,ets-L_-1.wav,False,,,9,0,L,L1,ets,L_,1.wav
10,ets-L_-1.wav,False,,,10,0,L,L1,ets,L_,1.wav
11,ets-L_-1.wav,False,,,11,0,L,L1,ets,L_,1.wav
12,ets-L_-1.wav,False,,,12,0,L,L1,ets,L_,1.wav
13,ets-L_-1.wav,False,,,13,0,L,L1,ets,L_,1.wav
14,ets-L_-1.wav,False,,,14,0,L,L1,ets,L_,1.wav
15,ets-L_-1.wav,False,,,15,0,L,L1,ets,L_,1.wav
16,ets-L_-1.wav,False,,,16,0,L,L1,ets,L_,1.wav
17,ets-L_-1.wav,False,,,17,0,L,L1,ets,L_,1.wav
18,ets-L_-1.wav,False,,,18,0,L,L1,ets,L_,1.wav
19,ets-L_-1.wav,False,,,19,0,L,L1,ets,L_,1.wav
20,ets-L_-1.wav,False,,,20,0,L,L1,ets,L_,1.wav
21,ets-L_-1.wav,False,,,21,0,L,L1,ets,L_,1.wav
22,ets-L_-1.wav,False,,,22,0,L,L1,ets,L_,1.wav
23,ets-L_-1.wav,False,,,23,0,L,L1,ets,L_,1.wav
24,ets-L_-1.wav,False,,,24,0,L,L1,ets,L_,1.wav
25,ets-L_-1.wav,False,,,25,0,L,L1,ets,L_,1.wav
26,ets-L_-1.wav,False,,,26,0,L,L1,ets,L_,1.wav
27,ets-L_-1.wav,False,,,27,0,L,L1,ets,L_,1.wav
0,es-L_-3.wav,False,115.13555116032654,0.37173537806589946,0,0,L,L1,es,L_,3.wav
1,es-L_-3.wav,False,111.49582776447944,0.09367349022577157,1,0,L,L1,es,L_,3.wav
2,es-L_-3.wav,False,110.9799824964099,0.05353202534088297,2,0,L,L1,es,L_,3.wav
3,es-L_-3.wav,False,110.812746481142,0.04047818268039187,3,0,L,L1,es,L_,3.wav
4,es-L_-3.wav,False,110.39188108722965,0.007539568908962666,4,0,L,L1,es,L_,3.wav
5,es-L_-3.wav,False,109.32872103179558,-0.07623014747053486,5,0,L,L1,es,L_,3.wav
6,es-L_-3.wav,False,109.34689216976184,-0.07479155574238855,6,0,L,L1,es,L_,3.wav
7,es-L_-3.wav,False,109.71378233801285,-0.04579623986138937,7,0,L,L1,es,L_,3.wav
8,es-L_-3.wav,False,110.2957710519421,0.0,8,0,L,L1,es,L_,3.wav
9,es-L_-3.wav,False,109.63633230827722,-0.051909030564414274,9,0,L,L1,es,L_,3.wav
10,es-L_-3.wav,False,108.88477430725911,-0.11145146797976327,10,0,L,L1,es,L_,3.wav
11,es-L_-3.wav,False,,,11,0,L,L1,es,L_,3.wav
12,es-L_-3.wav,False,,,12,0,L,L1,es,L_,3.wav
13,es-L_-3.wav,False,,,13,0,L,L1,es,L_,3.wav
14,es-L_-3.wav,False,,,14,0,L,L1,es,L_,3.wav
15,es-L_-3.wav,False,,,15,0,L,L1,es,L_,3.wav
16,es-L_-3.wav,False,,,16,0,L,L1,es,L_,3.wav
17,es-L_-3.wav,False,,,17,0,L,L1,es,L_,3.wav
18,es-L_-3.wav,False,,,18,0,L,L1,es,L_,3.wav
19,es-L_-3.wav,False,,,19,0,L,L1,es,L_,3.wav
20,es-L_-3.wav,False,,,20,0,L,L1,es,L_,3.wav
21,es-L_-3.wav,False,,,21,0,L,L1,es,L_,3.wav
22,es-L_-3.wav,False,,,22,0,L,L1,es,L_,3.wav
23,es-L_-3.wav,False,,,23,0,L,L1,es,L_,3.wav
24,es-L_-3.wav,False,,,24,0,L,L1,es,L_,3.wav
25,es-L_-3.wav,False,,,25,0,L,L1,es,L_,3.wav
26,es-L_-3.wav,False,,,26,0,L,L1,es,L_,3.wav
27,es-L_-3.wav,False,,,27,0,L,L1,es,L_,3.wav
28,es-L_-3.wav,False,,,28,0,L,L1,es,L_,3.wav
29,es-L_-3.wav,False,,,29,0,L,L1,es,L_,3.wav
30,es-L_-3.wav,False,,,30,0,L,L1,es,L_,3.wav
31,es-L_-3.wav,False,,,31,0,L,L1,es,L_,3.wav
0,es-L_-2.wav,False,113.38926384525564,0.1475118077575061,0,0,L,L1,es,L_,2.wav
1,es-L_-2.wav,False,113.07016470306563,0.12311734252593569,1,0,L,L1,es,L_,2.wav
2,es-L_-2.wav,False,111.56515999967905,0.007126931155463353,2,0,L,L1,es,L_,2.wav
3,es-L_-2.wav,False,111.69085873586864,0.016874213949579317,3,0,L,L1,es,L_,2.wav
4,es-L_-2.wav,False,111.65692035317952,0.014243550489502666,4,0,L,L1,es,L_,2.wav
5,es-L_-2.wav,False,111.38152452165824,-0.007132803845507254,5,0,L,L1,es,L_,2.wav
6,es-L_-2.wav,False,110.31600028414985,-0.09034013986052292,6,0,L,L1,es,L_,2.wav
7,es-L_-2.wav,False,108.99742618541316,-0.19442806182127811,7,0,L,L1,es,L_,2.wav
8,es-L_-2.wav,False,107.2889259141635,-0.3311854363270535,8,0,L,L1,es,L_,2.wav
9,es-L_-2.wav,False,107.22972974433685,-0.3359627563724797,9,0,L,L1,es,L_,2.wav
10,es-L_-2.wav,False,,,10,0,L,L1,es,L_,2.wav
11,es-L_-2.wav,False,,,11,0,L,L1,es,L_,2.wav
12,es-L_-2.wav,False,,,12,0,L,L1,es,L_,2.wav
13,es-L_-2.wav,False,,,13,0,L,L1,es,L_,2.wav
14,es-L_-2.wav,False,,,14,0,L,L1,es,L_,2.wav
15,es-L_-2.wav,False,,,15,0,L,L1,es,L_,2.wav
16,es-L_-2.wav,False,,,16,0,L,L1,es,L_,2.wav
17,es-L_-2.wav,False,,,17,0,L,L1,es,L_,2.wav
18,es-L_-2.wav,False,,,18,0,L,L1,es,L_,2.wav
19,es-L_-2.wav,False,,,19,0,L,L1,es,L_,2.wav
20,es-L_-2.wav,False,,,20,0,L,L1,es,L_,2.wav
21,es-L_-2.wav,False,,,21,0,L,L1,es,L_,2.wav
22,es-L_-2.wav,False,,,22,0,L,L1,es,L_,2.wav
23,es-L_-2.wav,False,,,23,0,L,L1,es,L_,2.wav
24,es-L_-2.wav,False,,,24,0,L,L1,es,L_,2.wav
0,etsto-L_H-2.wav,False,115.55165088205679,-0.47601723280270414,0,0,L,L1,etsto,L_H,2.wav
1,etsto-L_H-2.wav,False,106.59815777838891,-1.1741494283251952,1,0,L,L1,etsto,L_H,2.wav
2,etsto-L_H-2.wav,False,105.26966673014873,-1.2827057456999256,2,0,L,L1,etsto,L_H,2.wav
3,etsto-L_H-2.wav,False,104.87438568715625,-1.3152703031923803,3,0,L,L1,etsto,L_H,2.wav
4,etsto-L_H-2.wav,False,103.58272864417502,-1.4225436518898371,4,0,L,L1,etsto,L_H,2.wav
5,etsto-L_H-2.wav,False,101.17890368698147,-1.625793389832839,5,0,L,L1,etsto,L_H,2.wav
6,etsto-L_H-2.wav,False,96.50955943877743,-2.034781926834998,6,0,L,L1,etsto,L_H,2.wav
7,etsto-L_H-2.wav,False,99.15014292306519,-1.80112391977957,7,0,L,L1,etsto,L_H,2.wav
8,etsto-L_H-2.wav,False,,,8,0,L,L1,etsto,L_H,2.wav
9,etsto-L_H-2.wav,False,,,9,0,L,L1,etsto,L_H,2.wav
10,etsto-L_H-2.wav,False,,,10,0,L,L1,etsto,L_H,2.wav
11,etsto-L_H-2.wav,False,,,11,0,L,L1,etsto,L_H,2.wav
12,etsto-L_H-2.wav,False,,,12,0,L,L1,etsto,L_H,2.wav
13,etsto-L_H-2.wav,False,,,13,0,L,L1,etsto,L_H,2.wav
14,etsto-L_H-2.wav,False,,,14,0,L,L1,etsto,L_H,2.wav
15,etsto-L_H-2.wav,False,,,15,0,L,L1,etsto,L_H,2.wav
16,etsto-L_H-2.wav,False,,,16,0,L,L1,etsto,L_H,2.wav
17,etsto-L_H-2.wav,False,,,17,0,L,L1,etsto,L_H,2.wav
18,etsto-L_H-2.wav,False,,,18,0,L,L1,etsto,L_H,2.wav
19,etsto-L_H-2.wav,False,,,19,0,L,L1,etsto,L_H,2.wav
20,etsto-L_H-2.wav,False,,,20,1,H,H1,etsto,L_H,2.wav
21,etsto-L_H-2.wav,False,,,21,1,H,H1,etsto,L_H,2.wav
22,etsto-L_H-2.wav,False,,,22,1,H,H1,etsto,L_H,2.wav
23,etsto-L_H-2.wav,False,,,23,1,H,H1,etsto,L_H,2.wav
24,etsto-L_H-2.wav,False,,,24,1,H,H1,etsto,L_H,2.wav
25,etsto-L_H-2.wav,False,139.33379766988392,1.1440270337641458,25,1,H,H1,etsto,L_H,2.wav
26,etsto-L_H-2.wav,False,132.5161314030917,0.7097634889106557,26,1,H,H1,etsto,L_H,2.wav
27,etsto-L_H-2.wav,False,129.81430549789982,0.5314517970800892,27,1,H,H1,etsto,L_H,2.wav
28,etsto-L_H-2.wav,False,127.5438331970742,0.3787144110565879,28,1,H,H1,etsto,L_H,2.wav
29,etsto-L_H-2.wav,False,125.34183200491891,0.22796344664715656,29,1,H,H1,etsto,L_H,2.wav
30,etsto-L_H-2.wav,False,123.6985414575407,0.11372647378171784,30,1,H,H1,etsto,L_H,2.wav
31,etsto-L_H-2.wav,False,122.32978667898773,0.017409950244030636,31,1,H,H1,etsto,L_H,2.wav
32,etsto-L_H-2.wav,False,121.47040657291339,-0.043615196739515916,32,1,H,H1,etsto,L_H,2.wav
33,etsto-L_H-2.wav,False,121.29728970598282,-0.055960573405878636,33,1,H,H1,etsto,L_H,2.wav
34,etsto-L_H-2.wav,False,121.83820319324026,-0.017445037045809613,34,1,H,H1,etsto,L_H,2.wav
35,etsto-L_H-2.wav,False,123.22524250631831,0.0805424584516615,35,1,H,H1,etsto,L_H,2.wav
36,etsto-L_H-2.wav,False,125.32720149659242,0.2269529973768611,36,1,H,H1,etsto,L_H,2.wav
37,etsto-L_H-2.wav,False,128.80464435987497,0.46386322239215555,37,1,H,H1,etsto,L_H,2.wav
38,etsto-L_H-2.wav,False,132.48609909641416,0.7078015072316073,38,1,H,H1,etsto,L_H,2.wav
0,esko-H_L-2.wav,False,136.97122690237126,2.836658574523414,0,0,H,H1,esko,H_L,2.wav
1,esko-H_L-2.wav,False,131.6516857024077,2.493777362683746,1,0,H,H1,esko,H_L,2.wav
2,esko-H_L-2.wav,False,128.03640780926685,2.252746035601123,2,0,H,H1,esko,H_L,2.wav
3,esko-H_L-2.wav,False,127.49868437503926,2.2163155600669544,3,0,H,H1,esko,H_L,2.wav
4,esko-H_L-2.wav,False,126.49727517551446,2.148059250427285,4,0,H,H1,esko,H_L,2.wav
5,esko-H_L-2.wav,False,126.1575718523212,2.1247821860447993,5,0,H,H1,esko,H_L,2.wav
6,esko-H_L-2.wav,False,125.17065306251611,2.0567995233219154,6,0,H,H1,esko,H_L,2.wav
7,esko-H_L-2.wav,False,124.54896928054063,2.0136998924430225,7,0,H,H1,esko,H_L,2.wav
8,esko-H_L-2.wav,False,124.57887548766318,2.015778128392354,8,0,H,H1,esko,H_L,2.wav
9,esko-H_L-2.wav,False,,,9,0,H,H1,esko,H_L,2.wav
10,esko-H_L-2.wav,False,,,10,0,H,H1,esko,H_L,2.wav
11,esko-H_L-2.wav,False,,,11,0,H,H1,esko,H_L,2.wav
12,esko-H_L-2.wav,False,,,12,0,H,H1,esko,H_L,2.wav
13,esko-H_L-2.wav,False,,,13,0,H,H1,esko,H_L,2.wav
14,esko-H_L-2.wav,False,,,14,0,H,H1,esko,H_L,2.wav
15,esko-H_L-2.wav,False,,,15,0,H,H1,esko,H_L,2.wav
16,esko-H_L-2.wav,False,,,16,0,H,H1,esko,H_L,2.wav
17,esko-H_L-2.wav,False,,,17,0,H,H1,esko,H_L,2.wav
18,esko-H_L-2.wav,False,,,18,0,H,H1,esko,H_L,2.wav
19,esko-H_L-2.wav,False,,,19,0,H,H1,esko,H_L,2.wav
20,esko-H_L-2.wav,False,,,20,0,H,H1,esko,H_L,2.wav
21,esko-H_L-2.wav,False,,,21,1,L,L1,esko,H_L,2.wav
22,esko-H_L-2.wav,False,,,22,1,L,L1,esko,H_L,2.wav
23,esko-H_L-2.wav,False,,,23,1,L,L1,esko,H_L,2.wav
24,esko-H_L-2.wav,False,,,24,1,L,L1,esko,H_L,2.wav
25,esko-H_L-2.wav,False,,,25,1,L,L1,esko,H_L,2.wav
26,esko-H_L-2.wav,False,99.05604345130935,0.03132281191709817,26,1,L,L1,esko,H_L,2.wav
27,esko-H_L-2.wav,False,98.34045980909814,-0.031436566929266954,27,1,L,L1,esko,H_L,2.wav
28,esko-H_L-2.wav,False,96.21779804094216,-0.22032447050342638,28,1,L,L1,esko,H_L,2.wav
29,esko-H_L-2.wav,False,94.15545107139151,-0.40787944436074036,29,1,L,L1,esko,H_L,2.wav
30,esko-H_L-2.wav,False,92.82825725454151,-0.5307629689846025,30,1,L,L1,esko,H_L,2.wav
31,esko-H_L-2.wav,False,92.10224526198166,-0.5987292115337931,31,1,L,L1,esko,H_L,2.wav
32,esko-H_L-2.wav,False,91.54521935914423,-0.6512398829160049,32,1,L,L1,esko,H_L,2.wav
33,esko-H_L-2.wav,False,91.43246975185231,-0.661907630706239,33,1,L,L1,esko,H_L,2.wav
34,esko-H_L-2.wav,False,92.73497822272176,-0.5394655467951797,34,1,L,L1,esko,H_L,2.wav
35,esko-H_L-2.wav,False,95.55303628592578,-0.28033687012194436,35,1,L,L1,esko,H_L,2.wav
36,esko-H_L-2.wav,False,96.32506155970712,-0.21067995418616808,36,1,L,L1,esko,H_L,2.wav
37,esko-H_L-2.wav,False,95.76595998545255,-0.26106952511963616,37,1,L,L1,esko,H_L,2.wav
38,esko-H_L-2.wav,False,96.43629566890792,-0.20068976209529396,38,1,L,L1,esko,H_L,2.wav
39,esko-H_L-2.wav,False,109.96319293821549,0.9355456175011215,39,1,L,L1,esko,H_L,2.wav
40,esko-H_L-2.wav,False,111.08312894843615,1.023259718664272,40,1,L,L1,esko,H_L,2.wav
0,etsto-H_L-2.wav,False,125.18738213076352,2.053146664080135,0,0,H,H1,etsto,H_L,2.wav
1,etsto-H_L-2.wav,False,127.13484543968266,2.186768730261282,1,0,H,H1,etsto,H_L,2.wav
2,etsto-H_L-2.wav,False,128.06129846568857,2.249618977338611,2,0,H,H1,etsto,H_L,2.wav
3,etsto-H_L-2.wav,False,128.4300357360473,2.2745075748180192,3,0,H,H1,etsto,H_L,2.wav
4,etsto-H_L-2.wav,False,122.5079990326171,1.8658674274699927,4,0,H,H1,etsto,H_L,2.wav
5,etsto-H_L-2.wav,False,118.39963850732669,1.570599775195884,5,0,H,H1,etsto,H_L,2.wav
6,etsto-H_L-2.wav,False,123.00492736165782,1.90090836933107,6,0,H,H1,etsto,H_L,2.wav
7,etsto-H_L-2.wav,False,,,7,0,H,H1,etsto,H_L,2.wav
8,etsto-H_L-2.wav,False,,,8,0,H,H1,etsto,H_L,2.wav
9,etsto-H_L-2.wav,False,,,9,0,H,H1,etsto,H_L,2.wav
10,etsto-H_L-2.wav,False,,,10,0,H,H1,etsto,H_L,2.wav
11,etsto-H_L-2.wav,False,,,11,0,H,H1,etsto,H_L,2.wav
12,etsto-H_L-2.wav,False,,,12,0,H,H1,etsto,H_L,2.wav
13,etsto-H_L-2.wav,False,,,13,0,H,H1,etsto,H_L,2.wav
14,etsto-H_L-2.wav,False,,,14,0,H,H1,etsto,H_L,2.wav
15,etsto-H_L-2.wav,False,,,15,0,H,H1,etsto,H_L,2.wav
16,etsto-H_L-2.wav,False,,,16,0,H,H1,etsto,H_L,2.wav
17,etsto-H_L-2.wav,False,,,17,0,H,H1,etsto,H_L,2.wav
18,etsto-H_L-2.wav,False,,,18,1,L,L1,etsto,H_L,2.wav
19,etsto-H_L-2.wav,False,,,19,1,L,L1,etsto,H_L,2.wav
20,etsto-H_L-2.wav,False,,,20,1,L,L1,etsto,H_L,2.wav
21,etsto-H_L-2.wav,False,,,21,1,L,L1,etsto,H_L,2.wav
22,etsto-H_L-2.wav,False,,,22,1,L,L1,etsto,H_L,2.wav
23,etsto-H_L-2.wav,False,,,23,1,L,L1,etsto,H_L,2.wav
24,etsto-H_L-2.wav,False,100.98440845307154,0.1934071045466887,24,1,L,L1,etsto,H_L,2.wav
25,etsto-H_L-2.wav,False,100.20283687271301,0.12615184011270156,25,1,L,L1,etsto,H_L,2.wav
26,etsto-H_L-2.wav,False,98.75310717045468,0.0,26,1,L,L1,etsto,H_L,2.wav
27,etsto-H_L-2.wav,False,95.26490840886308,-0.3112875489489236,27,1,L,L1,etsto,H_L,2.wav
28,etsto-H_L-2.wav,False,92.95406771222429,-0.5238488542252231,28,1,L,L1,etsto,H_L,2.wav
29,etsto-H_L-2.wav,False,92.44428795974112,-0.5714517731409842,29,1,L,L1,etsto,H_L,2.wav
30,etsto-H_L-2.wav,False,92.39526011251448,-0.5760437926166304,30,1,L,L1,etsto,H_L,2.wav
31,etsto-H_L-2.wav,False,92.78307357042821,-0.5397870215760088,31,1,L,L1,etsto,H_L,2.wav
32,etsto-H_L-2.wav,False,93.71874640348926,-0.4529309116211288,32,1,L,L1,etsto,H_L,2.wav
33,etsto-H_L-2.wav,False,95.92888787342476,-0.2511648618913785,33,1,L,L1,etsto,H_L,2.wav
34,etsto-H_L-2.wav,False,97.5827846482674,-0.10319693344195448,34,1,L,L1,etsto,H_L,2.wav
35,etsto-H_L-2.wav,False,96.71380231892743,-0.18062607674433312,35,1,L,L1,etsto,H_L,2.wav
0,esko-L_H-1.wav,False,117.00117851969856,-1.7136068880750062,0,0,L,L1,esko,L_H,1.wav
1,esko-L_H-1.wav,False,114.2736440201521,-1.9177890590355822,1,0,L,L1,esko,L_H,1.wav
2,esko-L_H-1.wav,False,112.87299279641394,-2.0245432622930584,2,0,L,L1,esko,L_H,1.wav
3,esko-L_H-1.wav,False,112.29493235030377,-2.0689883192280556,3,0,L,L1,esko,L_H,1.wav
4,esko-L_H-1.wav,False,111.12497197239877,-2.159646927417151,4,0,L,L1,esko,L_H,1.wav
5,esko-L_H-1.wav,False,109.62690922004353,-2.2771334486537906,5,0,L,L1,esko,L_H,1.wav
6,esko-L_H-1.wav,False,107.73179068127749,-2.4280810243756203,6,0,L,L1,esko,L_H,1.wav
7,esko-L_H-1.wav,False,105.89154649842233,-2.577220731689058,7,0,L,L1,esko,L_H,1.wav
8,esko-L_H-1.wav,False,104.2534265676479,-2.7121764436370133,8,0,L,L1,esko,L_H,1.wav
9,esko-L_H-1.wav,False,,,9,0,L,L1,esko,L_H,1.wav
10,esko-L_H-1.wav,False,,,10,0,L,L1,esko,L_H,1.wav
11,esko-L_H-1.wav,False,,,11,0,L,L1,esko,L_H,1.wav
12,esko-L_H-1.wav,False,,,12,0,L,L1,esko,L_H,1.wav
13,esko-L_H-1.wav,False,,,13,0,L,L1,esko,L_H,1.wav
14,esko-L_H-1.wav,False,,,14,0,L,L1,esko,L_H,1.wav
15,esko-L_H-1.wav,False,,,15,0,L,L1,esko,L_H,1.wav
16,esko-L_H-1.wav,False,,,16,0,L,L1,esko,L_H,1.wav
17,esko-L_H-1.wav,False,,,17,0,L,L1,esko,L_H,1.wav
18,esko-L_H-1.wav,False,,,18,0,L,L1,esko,L_H,1.wav
19,esko-L_H-1.wav,False,,,19,0,L,L1,esko,L_H,1.wav
20,esko-L_H-1.wav,False,,,20,1,H,H1,esko,L_H,1.wav
21,esko-L_H-1.wav,False,,,21,1,H,H1,esko,L_H,1.wav
22,esko-L_H-1.wav,False,,,22,1,H,H1,esko,L_H,1.wav
23,esko-L_H-1.wav,False,,,23,1,H,H1,esko,L_H,1.wav
24,esko-L_H-1.wav,False,,,24,1,H,H1,esko,L_H,1.wav
25,esko-L_H-1.wav,False,,,25,1,H,H1,esko,L_H,1.wav
26,esko-L_H-1.wav,False,,,26,1,H,H1,esko,L_H,1.wav
27,esko-L_H-1.wav,False,,,27,1,H,H1,esko,L_H,1.wav
28,esko-L_H-1.wav,False,147.35166732939123,0.28283505203680154,28,1,H,H1,esko,L_H,1.wav
29,esko-L_H-1.wav,False,145.8780211217034,0.19582994750417648,29,1,H,H1,esko,L_H,1.wav
30,esko-L_H-1.wav,False,144.5992259294357,0.11961371701378333,30,1,H,H1,esko,L_H,1.wav
31,esko-L_H-1.wav,False,143.83750644094545,0.07389423568733909,31,1,H,H1,esko,L_H,1.wav
32,esko-L_H-1.wav,False,142.8314048994237,0.013134092952058916,32,1,H,H1,esko,L_H,1.wav
33,esko-L_H-1.wav,False,142.80133277208125,0.011311406540135656,33,1,H,H1,esko,L_H,1.wav
34,esko-L_H-1.wav,False,142.95960592061428,0.020900117056897493,34,1,H,H1,esko,L_H,1.wav
35,esko-L_H-1.wav,False,143.47578316106225,0.05209823765996185,35,1,H,H1,esko,L_H,1.wav
36,esko-L_H-1.wav,False,144.90908786291038,0.13814319299170133,36,1,H,H1,esko,L_H,1.wav
37,esko-L_H-1.wav,False,145.5609345755577,0.1769940564517142,37,1,H,H1,esko,L_H,1.wav
38,esko-L_H-1.wav,False,142.42836667709386,-0.011326207005769622,38,1,H,H1,esko,L_H,1.wav
39,esko-L_H-1.wav,False,,,39,1,H,H1,esko,L_H,1.wav
0,etsto-L_H-3.wav,False,107.95314080299927,0.0,0,0,L,L1,etsto,L_H,3.wav
1,etsto-L_H-3.wav,False,107.7297183477598,-0.01793358552975465,1,0,L,L1,etsto,L_H,3.wav
2,etsto-L_H-3.wav,False,103.70114313374728,-0.3478405221853302,2,0,L,L1,etsto,L_H,3.wav
3,etsto-L_H-3.wav,False,103.13517619437924,-0.3952124578636251,3,0,L,L1,etsto,L_H,3.wav
4,etsto-L_H-3.wav,False,102.7833770814998,-0.42478954965618687,4,0,L,L1,etsto,L_H,3.wav
5,etsto-L_H-3.wav,False,100.32256624313742,-0.6345543611086278,5,0,L,L1,etsto,L_H,3.wav
6,etsto-L_H-3.wav,False,100.21570286591312,-0.6437798089786312,6,0,L,L1,etsto,L_H,3.wav
7,etsto-L_H-3.wav,False,101.02345588297749,-0.5742895047437213,7,0,L,L1,etsto,L_H,3.wav
8,etsto-L_H-3.wav,False,101.1096535836714,-0.5669068248931953,8,0,L,L1,etsto,L_H,3.wav
9,etsto-L_H-3.wav,False,101.2094577864076,-0.5583666307977263,9,0,L,L1,etsto,L_H,3.wav
10,etsto-L_H-3.wav,False,101.55215200127799,-0.5291064341195003,10,0,L,L1,etsto,L_H,3.wav
11,etsto-L_H-3.wav,False,100.9777186594432,-0.5782093750229331,11,0,L,L1,etsto,L_H,3.wav
12,etsto-L_H-3.wav,False,,,12,0,L,L1,etsto,L_H,3.wav
13,etsto-L_H-3.wav,False,,,13,0,L,L1,etsto,L_H,3.wav
14,etsto-L_H-3.wav,False,,,14,0,L,L1,etsto,L_H,3.wav
15,etsto-L_H-3.wav,False,,,15,0,L,L1,etsto,L_H,3.wav
16,etsto-L_H-3.wav,False,,,16,0,L,L1,etsto,L_H,3.wav
17,etsto-L_H-3.wav,False,,,17,0,L,L1,etsto,L_H,3.wav
18,etsto-L_H-3.wav,False,,,18,0,L,L1,etsto,L_H,3.wav
19,etsto-L_H-3.wav,False,,,19,0,L,L1,etsto,L_H,3.wav
20,etsto-L_H-3.wav,False,,,20,0,L,L1,etsto,L_H,3.wav
21,etsto-L_H-3.wav,False,,,21,0,L,L1,etsto,L_H,3.wav
22,etsto-L_H-3.wav,False,,,22,0,L,L1,etsto,L_H,3.wav
23,etsto-L_H-3.wav,False,,,23,0,L,L1,etsto,L_H,3.wav
24,etsto-L_H-3.wav,False,,,24,0,L,L1,etsto,L_H,3.wav
25,etsto-L_H-3.wav,False,,,25,0,L,L1,etsto,L_H,3.wav
26,etsto-L_H-3.wav,False,,,26,0,L,L1,etsto,L_H,3.wav
27,etsto-L_H-3.wav,False,,,27,0,L,L1,etsto,L_H,3.wav
28,etsto-L_H-3.wav,False,,,28,0,L,L1,etsto,L_H,3.wav
29,etsto-L_H-3.wav,False,,,29,0,L,L1,etsto,L_H,3.wav
30,etsto-L_H-3.wav,False,,,30,1,H,H1,etsto,L_H,3.wav
31,etsto-L_H-3.wav,False,,,31,1,H,H1,etsto,L_H,3.wav
32,etsto-L_H-3.wav,False,,,32,1,H,H1,etsto,L_H,3.wav
33,etsto-L_H-3.wav,False,,,33,1,H,H1,etsto,L_H,3.wav
34,etsto-L_H-3.wav,False,,,34,1,H,H1,etsto,L_H,3.wav
35,etsto-L_H-3.wav,False,,,35,1,H,H1,etsto,L_H,3.wav
36,etsto-L_H-3.wav,False,,,36,1,H,H1,etsto,L_H,3.wav
37,etsto-L_H-3.wav,False,,,37,1,H,H1,etsto,L_H,3.wav
38,etsto-L_H-3.wav,False,,,38,1,H,H1,etsto,L_H,3.wav
39,etsto-L_H-3.wav,False,,,39,1,H,H1,etsto,L_H,3.wav
40,etsto-L_H-3.wav,False,,,40,1,H,H1,etsto,L_H,3.wav
41,etsto-L_H-3.wav,False,138.64609703264455,2.1660107179326498,41,1,H,H1,etsto,L_H,3.wav
42,etsto-L_H-3.wav,False,130.60245462982007,1.648660765092261,42,1,H,H1,etsto,L_H,3.wav
43,etsto-L_H-3.wav,False,124.12131685390358,1.2080741416278067,43,1,H,H1,etsto,L_H,3.wav
44,etsto-L_H-3.wav,False,117.01594030216982,0.6977991240018157,44,1,H,H1,etsto,L_H,3.wav
45,etsto-L_H-3.wav,False,113.5095310677958,0.43444934166073473,45,1,H,H1,etsto,L_H,3.wav
46,etsto-L_H-3.wav,False,111.09847683352446,0.24860291699450973,46,1,H,H1,etsto,L_H,3.wav
47,etsto-L_H-3.wav,False,109.28783608503264,0.10636570616880965,47,1,H,H1,etsto,L_H,3.wav
48,etsto-L_H-3.wav,False,108.11830521081748,0.01323350713273332,48,1,H,H1,etsto,L_H,3.wav
49,etsto-L_H-3.wav,False,107.40589454361941,-0.043992275277952325,49,1,H,H1,etsto,L_H,3.wav
50,etsto-L_H-3.wav,False,107.76110706554111,-0.015411843953998434,50,1,H,H1,etsto,L_H,3.wav
51,etsto-L_H-3.wav,False,108.2520121033481,0.023931737707142912,51,1,H,H1,etsto,L_H,3.wav
52,etsto-L_H-3.wav,False,108.47968231481694,0.042117844178158954,52,1,H,H1,etsto,L_H,3.wav
53,etsto-L_H-3.wav,False,109.28572494622088,0.10619849127895314,53,1,H,H1,etsto,L_H,3.wav
54,etsto-L_H-3.wav,False,108.76558087461245,0.06490119971696491,54,1,H,H1,etsto,L_H,3.wav
55,etsto-L_H-3.wav,False,108.02420334985504,0.0056962412262366365,55,1,H,H1,etsto,L_H,3.wav
56,etsto-L_H-3.wav,False,,,56,1,H,H1,etsto,L_H,3.wav
57,etsto-L_H-3.wav,False,,,57,1,H,H1,etsto,L_H,3.wav
58,etsto-L_H-3.wav,False,,,58,1,H,H1,etsto,L_H,3.wav
0,esko-H_L-3.wav,False,155.9690312795596,4.278539230191278,0,0,H,H1,esko,H_L,3.wav
1,esko-H_L-3.wav,False,156.2225242621211,4.292596489949501,1,0,H,H1,esko,H_L,3.wav
2,esko-H_L-3.wav,False,157.57149749687397,4.367021195966962,2,0,H,H1,esko,H_L,3.wav
3,esko-H_L-3.wav,False,159.1373775984545,4.452618009059369,3,0,H,H1,esko,H_L,3.wav
4,esko-H_L-3.wav,False,159.84843636690007,4.491209417701706,4,0,H,H1,esko,H_L,3.wav
5,esko-H_L-3.wav,False,159.86436571153203,4.492071986346119,5,0,H,H1,esko,H_L,3.wav
6,esko-H_L-3.wav,False,159.49386522033723,4.471987225998767,6,0,H,H1,esko,H_L,3.wav
